wave,tp
27098.505,0.8723008042984103
27108.545,0.8691657787258353
27118.585,0.8659783574998421
27128.623,0.8628213505989917
27138.662,0.8597912924333753
27148.702,0.8570029662288646
27158.739999999998,0.8545598090149049
27168.78,0.8525465673340175
27178.82,0.8510035917431077
27188.857,0.8499506869906063
27198.896,0.8494142629465267
27208.936,0.8493963806659212
27218.974000000002,0.8498729025587575
27229.013000000003,0.850794213375196
27239.053000000004,0.8520814997113166
27249.089999999997,0.8536816567116859
27259.129999999997,0.8555350422994549
27269.17,0.8575378180849966
27279.208000000002,0.8595931615081759
27289.248000000003,0.8616182258248483
27299.287,0.8634861043575803
27309.326999999997,0.8650514232307478
27319.365,0.8662294625455608
27329.404,0.8669886819992227
27339.444,0.8673142729410097
27349.482,0.8672227503626234
27359.521,0.866814962665003
27369.561,0.866215393534396
27379.599,0.8655219456704537
27389.638,0.8647793540230074
27399.678,0.8640346205276747
27409.716,0.863363736216933
27419.755,0.862812218263103
27429.795000000002,0.8624336562497797
27439.833,0.8622842942545111
27449.872000000003,0.862391708902671
27459.912,0.8627454802316425
27469.95,0.8633177296704042
27479.99,0.8640890698218439
27490.030000000002,0.8650139787342511
27500.07,0.8660271660654396
27510.107,0.8670333782353948
27520.145999999997,0.8679310461930207
27530.185999999998,0.868649362856257
27540.224000000002,0.8691542232044892
27550.263,0.869471553035903
27560.303,0.8696329028937767
27570.34,0.8696376594355683
27580.38,0.8694746847285164
27590.42,0.8692159384208331
27600.458,0.8689975830497269
27610.497,0.8689051002945652
27620.537,0.8689826508234757
27630.575,0.8692725360746402
27640.614999999998,0.8698102044732089
27650.654000000002,0.8706208963552843
27660.694,0.8716210140257061
27670.732,0.8726929207189867
27680.771,0.8738243467459291
27690.809999999998,0.8749965468493832
27700.849000000002,0.8761543476929281
27710.888,0.877291003861641
27720.927999999996,0.8783896838159663
27730.966,0.8793915453501105
27741.004999999997,0.8802455275009172
27751.045,0.8809235543230374
27761.083000000002,0.8814189727116002
27771.122,0.8817095792139987
27781.162,0.881788995521501
27791.199999999997,0.8816481658296871
27801.239999999998,0.8812688838581201
27811.28,0.8806848491643323
27821.317,0.8799755476878756
27831.357,0.8791992604015206
27841.396,0.878378435332621
27851.436,0.8775386678182807
27861.474,0.8767237760516969
27871.513000000003,0.8759805071386496
27881.553,0.8753279559619299
27891.59,0.8747642440709154
27901.63,0.874281997578633
27911.670000000002,0.8738700791267174
27921.708000000002,0.8735056592494171
27931.747,0.8731384893503035
27941.786999999997,0.8727425914343337
27951.825,0.8724061749030341
27961.863999999998,0.8721873254964735
27971.904,0.8720592381546965
27981.942000000003,0.8720068175270268
27991.982000000004,0.8720219941614848
28002.021,0.8720740712714963
28012.06,0.8721086553914708
28022.099,0.8720403394914207
28032.138,0.8717829546784954
28042.178,0.8712976948958231
28052.216,0.8705640154413062
28062.255,0.8695719194908967
28072.295000000002,0.8683222649815474
28082.333,0.8668555809389863
28092.372,0.8652726905618682
28102.412,0.8636425570861065
28112.45,0.8619922801463991
28122.49,0.8603834961567443
28132.53,0.8589004028021082
28142.567,0.8575880217509352
28152.605999999996,0.8564692790112415
28162.645999999997,0.8556088859627142
28172.684,0.8550753611967405
28182.724000000002,0.8548769445072381
28192.763,0.8550368281288637
28202.803,0.8556131504031868
28212.84,0.8566236738563819
28222.879999999997,0.8580769898249371
28232.92,0.8599228903485523
28242.958,0.8620316325055021
28252.997,0.8642876713287614
28263.037,0.8665619391653984
28273.074999999997,0.8687185198952714
28283.114,0.8706570134714804
28293.154,0.8722969226096375
28303.192,0.8735664739937898
28313.231,0.8744741222730169
28323.271,0.8750931290625924
28333.309,0.8754781551158551
28343.349,0.8756766651074847
28353.388000000003,0.8757351307327474
28363.426,0.8756616870751683
28373.466,0.8754544181955317
28383.505,0.8751284453669332
28393.545,0.8746911023443023
28403.583000000002,0.8741727839306845
28413.622,0.8735805580305382
28423.661999999997,0.8728959305634031
28433.7,0.8721349794956633
28443.74,0.8713206179319128
28453.780000000002,0.8704554688104282
28463.817,0.8695259106285654
28473.856,0.868541079230507
28483.896,0.8674973769226981
28493.933999999997,0.8663529472715751
28503.973,0.8651296632540176
28514.013,0.8639130869801118
28524.05,0.862819070707438
28534.09,0.8619451494388991
28544.13,0.8613795255008357
28554.170000000002,0.861259690887931
28564.208,0.8616891057525288
28574.247000000003,0.8627071705128215
28584.287,0.8642235103057035
28594.325,0.8661065623317915
28604.364,0.868238411432472
28614.404000000002,0.8704786010553277
28624.442000000003,0.8727158136863846
28634.481,0.8748412122664189
28644.520999999997,0.8767760247533896
28654.559,0.8785235102345208
28664.597999999998,0.8801300041132116
28674.638,0.881627867655236
28684.676,0.8830747320870245
28694.715,0.8845087200448953
28704.755,0.8859605577751959
28714.792999999998,0.887472301464335
28724.833,0.8890800898048086
28734.872,0.8908258597744501
28744.912,0.8927247235093705
28754.95,0.8947606779534869
28764.989999999998,0.8969298309907525
28775.03,0.8992387573771705
28785.067,0.9016687326535356
28795.106,0.9041360934048284
28805.146,0.9065277305433964
28815.184,0.9087442948117324
28825.223,0.9107386159953452
28835.263000000003,0.9124852288054036
28845.3,0.9139042422924116
28855.339999999997,0.9149216935584846
28865.379999999997,0.915495163779716
28875.418,0.9157056688531808
28885.458000000002,0.9157048112718976
28895.497,0.9155981601813068
28905.537,0.9153898702370872
28915.574999999997,0.9150420200285628
28925.613999999998,0.9145953110926338
28935.654,0.9141096038815432
28945.692,0.9136333775786332
28955.731,0.9131800661039924
28965.771,0.9127536878884458
28975.808999999997,0.9123655298863826
28985.848,0.912042636012761
28995.888,0.911825595077804
29005.926,0.9117304337311024
29015.965,0.9117311815051612
29026.005,0.9118110034375236
29036.043,0.9119779555429914
29046.082000000002,0.91225472469721
29056.122000000003,0.9126716030410142
29066.16,0.9132220602283349
29076.2,0.9138706088269448
29086.24,0.914580255705696
29096.280000000002,0.9153224582856484
29106.317000000003,0.9160647863910596
29116.356,0.9167665886850334
29126.396,0.9173942772744734
29136.434,0.9179436106523904
29146.472999999998,0.9184370540003564
29156.513,0.9188677440926302
29166.55,0.9192232844633054
29176.59,0.9195106033882264
29186.63,0.91972206417806
29196.667999999998,0.9199292752247068
29206.707000000002,0.9202288735393752
29216.747,0.9206256765134694
29226.785,0.9210671503348828
29236.825,0.9214662006860196
29246.864,0.921706800687048
29256.902000000002,0.9216700015277884
29266.942,0.921318416988742
29276.981000000003,0.9206684615379036
29287.02,0.919732769728493
29297.059,0.91855970405716
29307.097999999998,0.917242514259334
29317.138,0.9158333575018808
29327.176000000003,0.9143486555976196
29337.215,0.9127902448198714
29347.254999999997,0.9110788562622284
29357.293,0.909164095837276
29367.332,0.90712261781355
29377.372,0.905089920483658
29387.41,0.9031753047655396
29397.449999999997,0.901451949710977
29407.489999999998,0.9000004051392997
29417.527,0.8989061218042304
29427.567,0.898252323737737
29437.606,0.8980970871003486
29447.646,0.898476770818229
29457.684,0.8993921890803562
29467.723,0.9008128625172598
29477.763000000003,0.9027183384783234
29487.800000000003,0.9050619844402692
29497.84,0.9077690197349668
29507.88,0.910777280497963
29517.918,0.914011642929798
29527.957,0.9173998398354244
29537.997,0.920918708797721
29548.035,0.9244780907609595
29558.073999999997,0.9278496178714588
29568.113999999998,0.9307569609702958
29578.152000000002,0.933033119491174
29588.192000000003,0.9345826171790408
29598.231,0.9352890343816868
29608.268999999997,0.93513880691736
29618.308999999997,0.9341204963772088
29628.347999999998,0.932207434659274
29638.388,0.929508452484774
29648.426,0.9262462436828572
29658.465,0.9226698032375956
29668.505,0.9190125642834396
29678.542999999998,0.915503395095644
29688.582000000002,0.9123165557721672
29698.622,0.9096070782991708
29708.66,0.9075135395973568
29718.7,0.9061057358086892
29728.74,0.9053937212619636
29738.777000000002,0.9053082789958108
29748.816,0.9058090723926044
29758.856,0.9068958320904064
29768.894,0.9084728706617804
29778.934,0.9103805896699404
29788.972999999998,0.91245860351545
29799.01,0.914587002100388
29809.05,0.9167225273884606
29819.09,0.9187878434432132
29829.13,0.9206141793812138
29839.167999999998,0.9221401799081176
29849.207,0.9233978430057794
29859.247,0.924412772642428
29869.285,0.92514315999948
29879.324,0.9254703525168796
29889.364,0.9254185281908291
29899.402,0.9250217799644632
29909.441000000003,0.9242675863317628
29919.481,0.9231992461215032
29929.519,0.9219076421466812
29939.559,0.920489692654284
29949.598,0.919000841084838
29959.636000000002,0.9174859006873608
29969.676,0.9159788758474264
29979.714999999997,0.9145576937634688
29989.754999999997,0.9132664698423828
29999.793,0.912018805679789
30009.832,0.910692591469107
30019.872,0.9091906538075945
30029.910000000003,0.9074755803717776
30039.95,0.9055399468678602
30049.99,0.9032824390933832
30060.027,0.9007127103454947
30070.066,0.8980083517473716
30080.106,0.8952849303971366
30090.144,0.8926188366058043
30100.183,0.890085737921867
30110.223,0.8876912637116613
30120.260000000002,0.8854419378688563
30130.3,0.8833302668289479
30140.34,0.881397997681282
30150.378,0.8797838054479674
30160.418,0.8785626476237546
30170.457000000002,0.8778322743162893
30180.497000000003,0.8776002400363386
30190.535,0.8778239421336698
30200.573999999997,0.8785833248630945
30210.613999999998,0.8799679544552257
30220.652000000002,0.8819919551142329
30230.691,0.8844565165903794
30240.731,0.8870671345446718
30250.769,0.8896146931908335
30260.807999999997,0.8919225826018131
30270.847999999998,0.8938807379227514
30280.886,0.8954647468008048
30290.926,0.8967275443445172
30300.965,0.8977756240288812
30311.002999999997,0.8987385900759792
30321.042999999998,0.8997938945922465
30331.082,0.9010917490026538
30341.122,0.9027837728146216
30351.16,0.904924102234424
30361.2,0.9074422930901802
30371.239999999998,0.9103231094624624
30381.277,0.9134996045537924
30391.316000000003,0.9168363550424392
30401.356000000003,0.9202788324026886
30411.394,0.923831589980418
30421.433,0.9275341127536638
30431.473,0.931342706871644
30441.51,0.9350959767773436
30451.55,0.9387144123970146
30461.59,0.9421410430684822
30471.628,0.9453172992498156
30481.668,0.948217939039431
30491.707,0.9507954968010202
30501.745,0.9530017021770636
30511.784999999996,0.9547739330450482
30521.824,0.9561667012467572
30531.864,0.957311580532168
30541.902,0.9582616525384378
30551.941,0.9590387993899924
30561.981,0.9595835721909388
30572.019,0.9598205594607012
30582.058,0.959713925286276
30592.098,0.9592614397117316
30602.136,0.9585649478251148
30612.175000000003,0.9577138339398183
30622.215,0.956722345830529
30632.253,0.9556160514283112
30642.292,0.9544760844740636
30652.332000000002,0.9533899803050848
30662.370000000003,0.9524038509282868
30672.41,0.9515813705675968
30682.45,0.95101484158713
30692.487,0.9508093900194104
30702.527000000002,0.951058683373699
30712.566,0.951760925928358
30722.606,0.9527936473475618
30732.643999999997,0.9540041602581488
30742.683,0.9552866167424192
30752.722999999998,0.956555293001724
30762.76,0.9576589454639948
30772.8,0.9584353403952348
30782.84,0.9588326196465824
30792.878,0.958838190039484
30802.917,0.9584560705981172
30812.957000000002,0.957721913698988
30822.995,0.9566782893371027
30833.035,0.955394276764827
30843.074,0.9539848029434788
30853.112,0.9526345827313842
30863.152000000002,0.9515039244163652
30873.191000000003,0.9507388019157592
30883.23,0.9504274235172696
30893.269,0.9505235894433324
30903.307999999997,0.950950443149775
30913.347999999998,0.9516213781572014
30923.386000000002,0.9524398572661152
30933.425,0.9532728276639344
30943.465,0.9539611383759244
30953.503,0.9544258903053302
30963.541999999998,0.9546726010229531
30973.582,0.9546822776048208
30983.62,0.9543381907868972
30993.66,0.9535359137768412
31003.699999999997,0.9522604535507012
31013.736999999997,0.950567830035336
31023.777,0.9485347719546584
31033.816000000003,0.946170806739722
31043.854,0.9435544942429482
31053.894,0.9409034733829168
31063.933,0.9384353790488946
31073.973,0.9362966876402236
31084.010000000002,0.9346127084739364
31094.050000000003,0.933475658299934
31104.090000000004,0.9329370876171622
31114.128,0.9330417794684914
31124.166999999998,0.933807033382243
31134.207,0.9352106139773058
31144.245000000003,0.9371814498945984
31154.284,0.9395904534501046
31164.324,0.9422959090525264
31174.362,0.9451887299259656
31184.402000000002,0.948162552741068
31194.441,0.9511394868262862
31204.479,0.9540947601766914
31214.518999999997,0.9569783660768684
31224.558,0.9597524544517616
31234.598,0.9624308640442236
31244.636,0.964961867775402
31254.675,0.9672343665905166
31264.715,0.9691605857333636
31274.753,0.9707483749247462
31284.792,0.972054423615925
31294.832000000002,0.9731273937867878
31304.87,0.974045901400265
31314.91,0.9748930236929352
31324.95,0.9757143313532386
31334.987,0.9765120872485684
31345.025999999998,0.977289023957548
31355.066,0.978040783815877
31365.104000000003,0.9787038450542304
31375.144,0.9792155423224712
31385.182999999997,0.9795803528848652
31395.219999999998,0.9797833063202144
31405.26,0.9797882006493632
31415.3,0.9796113425088974
31425.34,0.9792240757769262
31435.377999999997,0.9786112242474874
31445.417,0.977859326075194
31455.457,0.9770498249519584
31465.495,0.97624674237723
31475.534,0.9754714079119275
31485.574,0.9746719083738312
31495.612,0.9738326398653028
31505.651,0.973034048837342
31515.691000000003,0.9723181499059932
31525.729,0.9716559620158596
31535.769,0.9709485299980576
31545.808,0.970148125186246
31555.846,0.9693375668714131
31565.886000000002,0.9686088927645112
31575.925,0.9680267119633724
31585.963,0.9676066263232164
31596.003,0.9673790699495354
31606.041999999998,0.967408073340729
31616.082,0.9677488404082268
31626.120000000003,0.9683737361280323
31636.160000000003,0.9691232021406714
31646.2,0.9698673135555193
31656.236999999997,0.9705665321909102
31666.276,0.9711560477795004
31676.316,0.971536026596746
31686.354,0.9716761504939024
31696.393,0.9715932944456046
31706.433,0.9712554047744584
31716.47,0.9707190759813822
31726.510000000002,0.9700860053462536
31736.550000000003,0.9694104034786918
31746.588,0.9687350388871796
31756.628,0.9681049042806434
31766.667,0.9675943381669592
31776.707000000002,0.9672924292773032
31786.745,0.9672654771602694
31796.784,0.9675242112266328
31806.823999999997,0.9680966244748384
31816.862,0.9690272434012934
31826.900999999998,0.9704195518010108
31836.941,0.9722920572387448
31846.979000000003,0.9744824475746804
31857.018,0.9767954983935272
31867.058,0.979021802656506
31877.095999999998,0.980983288156562
31887.136,0.9825260245379356
31897.175,0.9835083541836708
31907.213,0.9838331300063308
31917.252999999997,0.9834657742998378
31927.292,0.9825079108161896
31937.329999999998,0.9810949735549324
31947.37,0.979304525163676
31957.41,0.9772546963384888
31967.45,0.9750959602855488
31977.487,0.972866214749354
31987.526,0.9705149749435796
31997.566000000003,0.968057033469618
32007.604,0.9655266846044904
32017.642999999996,0.9629467411914844
32027.682999999997,0.96030892586332
32037.719999999998,0.9575794586604864
32047.76,0.954760905127929
32057.8,0.9519054503335884
32067.838000000003,0.949140243511896
32077.878,0.9465847444236152
32087.916999999998,0.944292005108546
32097.954999999998,0.9422856927824588
32107.995,0.9405811267789856
32118.034,0.9391754153865116
32128.072,0.938057737184971
32138.111999999997,0.9372483311609084
32148.151,0.9367886710009126
32158.191,0.9367302460729052
32168.229,0.937047667098102
32178.268,0.9376776835500192
32188.308,0.9386199712482324
32198.346,0.9398887571733
32208.385000000002,0.9414212867197014
32218.425000000003,0.9430810843716512
32228.463,0.944745137440006
32238.503,0.9463190518314906
32248.541999999998,0.9477288767567208
32258.58,0.948904916567905
32268.620000000003,0.9498853173645296
32278.66,0.950788394113388
32288.697,0.9516594774188526
32298.737,0.952497817991275
32308.775999999998,0.9532218576755342
32318.816,0.9537618749017674
32328.854,0.954106230823322
32338.893,0.9542372680843711
32348.933,0.954158765600875
32358.97,0.9538562346131668
32369.010000000002,0.9533106489245448
32379.05,0.9525152599932266
32389.088,0.9515145253854986
32399.127,0.9503815801769404
32409.167,0.9491751860037718
32419.204999999998,0.9479499213466474
32429.245,0.9467742035857633
32439.284000000003,0.9457182266916052
32449.322,0.9448365712580502
32459.362,0.9442335925472004
32469.401,0.9439922587692454
32479.439000000002,0.9440916267675372
32489.479,0.9444781915362916
32499.518,0.9451667639504912
32509.557999999997,0.946195453940356
32519.596,0.9475297560919778
32529.635,0.949104208259272
32539.675,0.9507832160563604
32549.712999999996,0.952418522425379
32559.752,0.953879544888995
32569.792,0.9549977932361444
32579.829999999998,0.9556622030329016
32589.87,0.9558556283170137
32599.91,0.9556709129968588
32609.947,0.9552171434576578
32619.987,0.9545452085328968
32630.026,0.953709061024406
32640.064,0.9527601711833988
32650.104,0.9517254794701988
32660.143,0.9506440752878612
32670.183,0.9495857233954814
32680.22,0.9485742491469664
32690.260000000002,0.9476139776504648
32700.300000000003,0.946776294951987
32710.338,0.9461817508557356
32720.376999999997,0.9458888957050606
32730.416999999998,0.9458874394904432
32740.455,0.946178938835906
32750.494,0.9467381884948232
32760.534,0.9475119318214966
32770.572,0.9485068962237768
32780.612,0.9497630343195612
32790.651,0.9512753714948012
32800.689,0.9529703138110802
32810.729,0.9547528361977948
32820.768000000004,0.9564808741702732
32830.806,0.9580197733748524
32840.846,0.9593388185344168
32850.885,0.9604657639964967
32860.925,0.9614781514742144
32870.962999999996,0.9624319020216412
32881.002,0.9633070814498268
32891.042,0.9640437976849596
32901.08,0.9646178469058244
32911.12,0.9650622632922214
32921.16,0.965378090723632
32931.197,0.9655727868757148
32941.236,0.9656913476976918
32951.276,0.9657501831043912
32961.314,0.9657299036638108
32971.354,0.965626459477716
32981.393,0.9654824685539086
32991.43,0.9653373185386614
33001.47,0.9651573141876624
33011.51,0.9649221471840276
33021.547999999995,0.9647089132124088
33031.587999999996,0.9645720909324816
33041.627,0.9645592551892446
33051.667,0.9647251508229072
33061.705,0.9650599475175436
33071.744,0.9655394984193788
33081.784,0.9660891224782294
33091.822,0.9666754912815996
33101.861000000004,0.9673424579548962
