# %ECSV 0.9
# ---
# datatype:
# - {name: m, datatype: int8}
# - {name: n, datatype: int8}
# - {name: wavelength, datatype: float32}
# - {name: int_mid_MJD_UTC, datatype: float64}
# - {name: int_mid_BJD_TDB, datatype: float64}
# - {name: flux(MJy/sr), datatype: float32}
# - {name: err(MJr/sr), datatype: float32}
# schema: astropy-2.0
m n wavelength int_mid_MJD_UTC int_mid_BJD_TDB flux(MJy/sr) err(MJr/sr)
0 4 2.981192 59694.203785428064 2459694.707460709 5219318.0 9062467000000.0
0 4 2.982196 59694.203785428064 2459694.707460709 4845905.5 60532335000.0
0 4 2.9832 59694.203785428064 2459694.707460709 5205883.0 4581630000000.0
0 4 2.984204 59694.203785428064 2459694.707460709 5000093.5 62886650000.0
0 4 2.985208 59694.203785428064 2459694.707460709 5121667.5 9118405000000.0
0 4 2.986212 59694.203785428064 2459694.707460709 4820634.5 9123314000000.0
0 4 2.987216 59694.203785428064 2459694.707460709 4885346.5 9139449000000.0
0 4 2.98822 59694.203785428064 2459694.707460709 5122698.5 4609591500000.0
0 4 2.989224 59694.203785428064 2459694.707460709 5092357.0 22788528000000.0
0 4 2.990228 59694.203785428064 2459694.707460709 4899533.0 9155811000000.0
0 4 2.991232 59694.203785428064 2459694.707460709 5116352.5 67581440000.0
0 4 2.992236 59694.203785428064 2459694.707460709 4952049.0 22833357000000.0
0 4 2.99324 59694.203785428064 2459694.707460709 5185190.0 4626612500000.0
0 4 2.994244 59694.203785428064 2459694.707460709 5198322.5 9184262000000.0
0 4 2.995248 59694.203785428064 2459694.707460709 4947614.0 9181217000000.0
0 4 2.996252 59694.203785428064 2459694.707460709 4634308.0 18299683000000.0
0 4 2.997256 59694.203785428064 2459694.707460709 5097336.5 9195567000000.0
0 4 2.99826 59694.203785428064 2459694.707460709 5058397.5 4633857000000.0
0 4 2.999264 59694.203785428064 2459694.707460709 5006396.0 9198834000000.0
0 4 3.000268 59694.203785428064 2459694.707460709 4969948.5 9202717000000.0
0 4 3.001272 59694.203785428064 2459694.707460709 4813832.5 4634553000000.0
0 4 3.002276 59694.203785428064 2459694.707460709 4902341.5 4638157300000.0
0 4 3.00328 59694.203785428064 2459694.707460709 4780488.0 9221010000000.0
0 4 3.004284 59694.203785428064 2459694.707460709 4761648.5 4647450000000.0
0 4 3.005288 59694.203785428064 2459694.707460709 4427305.0 9239989000000.0
0 4 3.006292 59694.203785428064 2459694.707460709 4784153.0 4657483600000.0
0 4 3.007296 59694.203785428064 2459694.707460709 4923858.5 9267784000000.0
0 4 3.0083 59694.203785428064 2459694.707460709 5104084.0 13889367000000.0
0 4 3.009304 59694.203785428064 2459694.707460709 4905368.5 9293879000000.0
0 4 3.010308 59694.203785428064 2459694.707460709 4864956.5 62186942000.0
0 4 3.011312 59694.203785428064 2459694.707460709 4808050.5 9311291000000.0
0 4 3.012316 59694.203785428064 2459694.707460709 4990438.0 13948980000000.0
0 4 3.01332 59694.203785428064 2459694.707460709 4699997.5 9317698000000.0
0 4 3.014324 59694.203785428064 2459694.707460709 4870055.5 27871240000000.0
0 4 3.015328 59694.203785428064 2459694.707460709 4689087.5 18612992000000.0
0 4 3.016332 59694.203785428064 2459694.707460709 4841707.0 4704950600000.0
0 4 3.017336 59694.203785428064 2459694.707460709 4877630.5 60012270000.0
0 4 3.01834 59694.203785428064 2459694.707460709 4513677.0 9355962000000.0
0 4 3.019344 59694.203785428064 2459694.707460709 4937118.0 9376297000000.0
0 4 3.020348 59694.203785428064 2459694.707460709 4895439.5 60911616000.0
0 4 3.021352 59694.203785428064 2459694.707460709 4488640.5 4723807600000.0
0 4 3.022356 59694.203785428064 2459694.707460709 4928495.5 61190380000.0
0 4 3.02336 59694.203785428064 2459694.707460709 4929666.5 62780960000.0
0 4 3.024364 59694.203785428064 2459694.707460709 4526030.0 9455432000000.0
0 4 3.025368 59694.203785428064 2459694.707460709 4602044.5 14191070000000.0
0 4 3.026372 59694.203785428064 2459694.707460709 4713640.0 14228807000000.0
0 4 3.027376 59694.203785428064 2459694.707460709 4935996.5 9533176000000.0
0 4 3.02838 59694.203785428064 2459694.707460709 4833463.5 9552698000000.0
0 4 3.029384 59694.203785428064 2459694.707460709 4514046.5 14329771000000.0
0 4 3.030388 59694.203785428064 2459694.707460709 4956396.5 63748796000.0
0 4 3.031392 59694.203785428064 2459694.707460709 4475891.0 19155734000000.0
0 4 3.032396 59694.203785428064 2459694.707460709 4952453.0 9631035000000.0
0 4 3.0334 59694.203785428064 2459694.707460709 4964762.5 4854198600000.0
0 4 3.034404 59694.203785428064 2459694.707460709 4940969.0 62535746000.0
0 4 3.035408 59694.203785428064 2459694.707460709 4981177.5 4869095000000.0
0 4 3.036412 59694.203785428064 2459694.707460709 4615486.0 9673394000000.0
0 4 3.037416 59694.203785428064 2459694.707460709 4868344.5 4875029600000.0
0 4 3.03842 59694.203785428064 2459694.707460709 4814831.5 58622820000.0
0 4 3.039424 59694.203785428064 2459694.707460709 4710591.0 57155640000.0
0 4 3.040428 59694.203785428064 2459694.707460709 5006181.0 4899696000000.0
0 4 3.041432 59694.203785428064 2459694.707460709 4852647.5 9743449000000.0
0 4 3.042436 59694.203785428064 2459694.707460709 4794206.5 9750872000000.0
0 4 3.04344 59694.203785428064 2459694.707460709 4793415.0 14615404000000.0
0 4 3.044444 59694.203785428064 2459694.707460709 4874530.0 4919077600000.0
0 4 3.045448 59694.203785428064 2459694.707460709 5021272.0 9792546000000.0
0 4 3.046452 59694.203785428064 2459694.707460709 5085294.0 9806549000000.0
0 4 3.047456 59694.203785428064 2459694.707460709 4920164.5 4937321300000.0
0 4 3.04846 59694.203785428064 2459694.707460709 4848662.5 4939385400000.0
0 4 3.049464 59694.203785428064 2459694.707460709 4938080.0 4942686300000.0
0 4 3.050468 59694.203785428064 2459694.707460709 4912383.0 60104446000.0
0 4 3.051472 59694.203785428064 2459694.707460709 4747490.5 14745193000000.0
0 4 3.052476 59694.203785428064 2459694.707460709 5090035.5 66810940000.0
0 4 3.05348 59694.203785428064 2459694.707460709 5018942.5 4982380000000.0
0 4 3.054484 59694.203785428064 2459694.707460709 4961120.5 4987933400000.0
0 4 3.055488 59694.203785428064 2459694.707460709 4964943.0 4998179600000.0
0 4 3.056492 59694.203785428064 2459694.707460709 4769825.0 4998587500000.0
0 4 3.057496 59694.203785428064 2459694.707460709 4926589.5 9965598000000.0
0 4 3.0585 59694.203785428064 2459694.707460709 5052496.0 14949566000000.0
0 4 3.059504 59694.203785428064 2459694.707460709 5074198.5 67938250000.0
0 4 3.060508 59694.203785428064 2459694.707460709 5047947.5 10013218000000.0
0 4 3.061512 59694.203785428064 2459694.707460709 5079974.0 10017631000000.0
0 4 3.062516 59694.203785428064 2459694.707460709 5092705.5 19967730000000.0
0 4 3.06352 59694.203785428064 2459694.707460709 4914508.0 5036838000000.0
0 4 3.064524 59694.203785428064 2459694.707460709 4912710.5 5034716000000.0
0 4 3.065528 59694.203785428064 2459694.707460709 4806825.0 5024787700000.0
0 4 3.066532 59694.203785428064 2459694.707460709 4953195.5 63694684000.0
0 4 3.067536 59694.203785428064 2459694.707460709 4879026.0 9973872000000.0
0 4 3.06854 59694.203785428064 2459694.707460709 4849426.5 61070033000.0
0 4 3.069544 59694.203785428064 2459694.707460709 4829842.5 62567956000.0
0 4 3.070548 59694.203785428064 2459694.707460709 4808745.5 5003412000000.0
0 4 3.071552 59694.203785428064 2459694.707460709 4484632.0 4997047000000.0
0 4 3.072556 59694.203785428064 2459694.707460709 4838680.0 59681354000.0
0 4 3.07356 59694.203785428064 2459694.707460709 4960795.5 9965834000000.0
0 4 3.074564 59694.203785428064 2459694.707460709 4937505.5 24820534000000.0
0 4 3.075568 59694.203785428064 2459694.707460709 4952842.0 5016605000000.0
0 4 3.076572 59694.203785428064 2459694.707460709 4979422.5 5018743000000.0
0 4 3.077576 59694.203785428064 2459694.707460709 4878265.0 62268630000.0
0 4 3.07858 59694.203785428064 2459694.707460709 4967441.5 9970694000000.0
0 4 3.079584 59694.203785428064 2459694.707460709 4841605.5 61164147000.0
0 4 3.080588 59694.203785428064 2459694.707460709 4961466.0 5012330000000.0
0 4 3.081592 59694.203785428064 2459694.707460709 4951083.5 19821803000000.0
0 4 3.082596 59694.203785428064 2459694.707460709 4886727.5 14852422000000.0
0 4 3.0836 59694.203785428064 2459694.707460709 4687967.5 14818648000000.0
0 4 3.084604 59694.203785428064 2459694.707460709 4643706.0 56735195000.0
0 4 3.085608 59694.203785428064 2459694.707460709 4316866.0 4950057300000.0
0 4 3.086612 59694.203785428064 2459694.707460709 4465984.0 52218260000.0
0 4 3.087616 59694.203785428064 2459694.707460709 4700753.0 4938156500000.0
0 4 3.08862 59694.203785428064 2459694.707460709 4737749.0 9797010000000.0
0 4 3.089624 59694.203785428064 2459694.707460709 4594418.0 14629157000000.0
0 4 3.090628 59694.203785428064 2459694.707460709 4687176.5 57020170000.0
0 4 3.091632 59694.203785428064 2459694.707460709 4882651.0 62976848000.0
0 4 3.092636 59694.203785428064 2459694.707460709 4935249.0 62539830000.0
0 4 3.09364 59694.203785428064 2459694.707460709 4878872.5 4862015700000.0
0 4 3.094644 59694.203785428064 2459694.707460709 4930116.5 63999340000.0
0 4 3.095648 59694.203785428064 2459694.707460709 4875162.0 9588803000000.0
0 4 3.096652 59694.203785428064 2459694.707460709 4867716.5 60959000000.0
0 4 3.097656 59694.203785428064 2459694.707460709 4861878.5 9532764000000.0
0 4 3.09866 59694.203785428064 2459694.707460709 4864971.5 4781237000000.0
0 4 3.099664 59694.203785428064 2459694.707460709 4802710.0 4767196000000.0
0 4 3.100668 59694.203785428064 2459694.707460709 4794733.5 4754077400000.0
0 4 3.101672 59694.203785428064 2459694.707460709 4479079.5 4736400500000.0
0 4 3.102676 59694.203785428064 2459694.707460709 4789498.0 4734166000000.0
0 4 3.10368 59694.203785428064 2459694.707460709 4433613.5 9381835000000.0
0 4 3.104684 59694.203785428064 2459694.707460709 4652194.0 4711583300000.0
0 4 3.105688 59694.203785428064 2459694.707460709 4735526.0 55868076000.0
0 4 3.106692 59694.203785428064 2459694.707460709 4353217.5 46130880000.0
0 4 3.107696 59694.203785428064 2459694.707460709 4526575.5 4676204000000.0
0 4 3.1087 59694.203785428064 2459694.707460709 4721997.0 4673331000000.0
0 4 3.109704 59694.203785428064 2459694.707460709 4772810.0 9270375000000.0
0 4 3.110708 59694.203785428064 2459694.707460709 4547172.0 53453066000.0
0 4 3.111712 59694.203785428064 2459694.707460709 4284178.0 9214061000000.0
0 4 3.112716 59694.203785428064 2459694.707460709 4751364.0 58577207000.0
0 4 3.11372 59694.203785428064 2459694.707460709 4678971.5 4617337000000.0
0 4 3.114724 59694.203785428064 2459694.707460709 4581389.5 9152528000000.0
0 4 3.115728 59694.203785428064 2459694.707460709 4408782.5 13663575000000.0
0 4 3.116732 59694.203785428064 2459694.707460709 4468645.0 13632616000000.0
0 4 3.117736 59694.203785428064 2459694.707460709 4753104.5 9090687000000.0
0 4 3.11874 59694.203785428064 2459694.707460709 4758356.5 4565294000000.0
0 4 3.119744 59694.203785428064 2459694.707460709 4769927.5 13539159000000.0
0 4 3.120748 59694.203785428064 2459694.707460709 4753850.0 9007214000000.0
0 4 3.121752 59694.203785428064 2459694.707460709 4757461.5 4514534400000.0
0 4 3.122756 59694.203785428064 2459694.707460709 4595805.5 54895747000.0
0 4 3.12376 59694.203785428064 2459694.707460709 4630535.5 8904202000000.0
0 4 3.124764 59694.203785428064 2459694.707460709 4825007.0 58716484000.0
0 4 3.125768 59694.203785428064 2459694.707460709 4730820.0 17641842000000.0
0 4 3.126772 59694.203785428064 2459694.707460709 4808523.0 58992345000.0
0 4 3.127776 59694.203785428064 2459694.707460709 4802705.5 8795826700000.0
0 4 3.12878 59694.203785428064 2459694.707460709 4727799.5 58545664000.0
0 4 3.129784 59694.203785428064 2459694.707460709 4574502.0 4392843700000.0
0 4 3.130788 59694.203785428064 2459694.707460709 4729629.0 4387477400000.0
0 4 3.131792 59694.203785428064 2459694.707460709 4757074.0 8697096000000.0
0 4 3.132796 59694.203785428064 2459694.707460709 4828415.0 4367825800000.0
0 4 3.1338 59694.203785428064 2459694.707460709 4817972.0 60307300000.0
0 4 3.134804 59694.203785428064 2459694.707460709 4657088.5 4343840000000.0
0 4 3.135808 59694.203785428064 2459694.707460709 4675647.0 8614068600000.0
0 4 3.136812 59694.203785428064 2459694.707460709 4783409.5 4328666700000.0
0 4 3.137816 59694.203785428064 2459694.707460709 4639264.0 8573599000000.0
0 4 3.13882 59694.203785428064 2459694.707460709 4822604.5 4310380000000.0
0 4 3.139824 59694.203785428064 2459694.707460709 4678514.0 4297487500000.0
0 4 3.140828 59694.203785428064 2459694.707460709 4729031.5 4288393000000.0
0 4 3.141832 59694.203785428064 2459694.707460709 4774383.0 58805043000.0
0 4 3.142836 59694.203785428064 2459694.707460709 4769816.0 8473575000000.0
0 4 3.14384 59694.203785428064 2459694.707460709 4697632.0 4255561800000.0
0 4 3.144844 59694.203785428064 2459694.707460709 4539315.5 52964745000.0
0 4 3.145848 59694.203785428064 2459694.707460709 4317114.5 12576195000000.0
0 4 3.146852 59694.203785428064 2459694.707460709 4827056.0 16716910000000.0
0 4 3.147856 59694.203785428064 2459694.707460709 4714897.5 58408100000.0
0 4 3.14886 59694.203785428064 2459694.707460709 4757537.0 8327100600000.0
0 4 3.149864 59694.203785428064 2459694.707460709 4578357.5 4178480700000.0
0 4 3.150868 59694.203785428064 2459694.707460709 4693418.0 4170082200000.0
0 4 3.151872 59694.203785428064 2459694.707460709 4519202.5 8259351600000.0
0 4 3.152876 59694.203785428064 2459694.707460709 4460839.5 8237352500000.0
0 4 3.15388 59694.203785428064 2459694.707460709 4586648.0 12303006000000.0
0 4 3.154884 59694.203785428064 2459694.707460709 4704627.5 4129743400000.0
0 4 3.155888 59694.203785428064 2459694.707460709 4336878.0 48767173000.0
0 4 3.156892 59694.203785428064 2459694.707460709 4725586.0 16271026000000.0
0 4 3.157896 59694.203785428064 2459694.707460709 4650020.5 8142396000000.0
0 4 3.1589 59694.203785428064 2459694.707460709 4776637.0 4092744700000.0
0 4 3.159904 59694.203785428064 2459694.707460709 4646234.0 12125395000000.0
0 4 3.160908 59694.203785428064 2459694.707460709 4664976.5 56600500000.0
0 4 3.161912 59694.203785428064 2459694.707460709 4515607.0 4057586200000.0
0 4 3.162916 59694.203785428064 2459694.707460709 4753745.0 59144640000.0
0 4 3.16392 59694.203785428064 2459694.707460709 4688495.5 8029582000000.0
0 4 3.164924 59694.203785428064 2459694.707460709 4601381.5 8008513000000.0
0 4 3.165928 59694.203785428064 2459694.707460709 4372680.5 47443284000.0
0 4 3.166932 59694.203785428064 2459694.707460709 3973957.8 7959730000000.0
0 4 3.167936 59694.203785428064 2459694.707460709 4728409.5 4007289000000.0
0 4 3.16894 59694.203785428064 2459694.707460709 4779412.5 3999149900000.0
0 4 3.169944 59694.203785428064 2459694.707460709 4654575.0 11843895000000.0
0 4 3.170948 59694.203785428064 2459694.707460709 4756660.0 58884248000.0
0 4 3.171952 59694.203785428064 2459694.707460709 4641993.5 55566760000.0
0 4 3.172956 59694.203785428064 2459694.707460709 4767206.0 3943365300000.0
0 4 3.17396 59694.203785428064 2459694.707460709 4444771.5 7788026000000.0
0 4 3.174964 59694.203785428064 2459694.707460709 4472798.5 7762259000000.0
0 4 3.175968 59694.203785428064 2459694.707460709 4446396.5 11577858000000.0
0 4 3.176972 59694.203785428064 2459694.707460709 4013318.2 40572133000.0
0 4 3.177976 59694.203785428064 2459694.707460709 4454217.5 7683544400000.0
0 4 3.17898 59694.203785428064 2459694.707460709 4486206.0 11458792000000.0
0 4 3.179984 59694.203785428064 2459694.707460709 4566180.5 3844988500000.0
0 4 3.180988 59694.203785428064 2459694.707460709 4606597.0 3833329600000.0
0 4 3.181992 59694.203785428064 2459694.707460709 4589668.5 7587346000000.0
0 4 3.182996 59694.203785428064 2459694.707460709 4585682.5 53085483000.0
0 4 3.184 59694.203785428064 2459694.707460709 4447238.0 49593737000.0
0 4 3.185004 59694.203785428064 2459694.707460709 4658727.0 55765926000.0
0 4 3.186008 59694.203785428064 2459694.707460709 4625284.0 55688380000.0
0 4 3.187012 59694.203785428064 2459694.707460709 4631075.0 3765250300000.0
0 4 3.188016 59694.203785428064 2459694.707460709 4640717.0 3754654400000.0
0 4 3.18902 59694.203785428064 2459694.707460709 4705784.0 57671184000.0
0 4 3.190024 59694.203785428064 2459694.707460709 4382420.0 7401276700000.0
0 4 3.191028 59694.203785428064 2459694.707460709 4431029.5 48669495000.0
0 4 3.192032 59694.203785428064 2459694.707460709 4680498.5 14675060000000.0
0 4 3.193036 59694.203785428064 2459694.707460709 4606341.5 54297674000.0
0 4 3.19404 59694.203785428064 2459694.707460709 4462337.0 51117910000.0
0 4 3.195044 59694.203785428064 2459694.707460709 4610524.0 7295918400000.0
0 4 3.196048 59694.203785428064 2459694.707460709 4607523.0 7275135000000.0
0 4 3.197052 59694.203785428064 2459694.707460709 4685181.0 3653765700000.0
0 4 3.198056 59694.203785428064 2459694.707460709 4640577.0 7222379700000.0
0 4 3.19906 59694.203785428064 2459694.707460709 4506579.0 7191915400000.0
0 4 3.200064 59694.203785428064 2459694.707460709 4574288.0 3613848000000.0
0 4 3.201068 59694.203785428064 2459694.707460709 4690283.0 56321806000.0
0 4 3.202072 59694.203785428064 2459694.707460709 4632146.0 7137713500000.0
0 4 3.203076 59694.203785428064 2459694.707460709 4636663.0 55347280000.0
0 4 3.20408 59694.203785428064 2459694.707460709 4519413.5 7099034600000.0
0 4 3.205084 59694.203785428064 2459694.707460709 4465726.0 3565083000000.0
0 4 3.206088 59694.203785428064 2459694.707460709 4531444.0 3557624600000.0
0 4 3.207092 59694.203785428064 2459694.707460709 4588032.5 3551603700000.0
0 4 3.208096 59694.203785428064 2459694.707460709 4401008.5 3537398700000.0
0 4 3.2091 59694.203785428064 2459694.707460709 4586274.5 3534023000000.0
0 4 3.210104 59694.203785428064 2459694.707460709 4586136.0 3525083400000.0
0 4 3.211108 59694.203785428064 2459694.707460709 4458142.5 3514073600000.0
0 4 3.212112 59694.203785428064 2459694.707460709 4455391.0 20798811000000.0
0 4 3.213116 59694.203785428064 2459694.707460709 4552365.0 55259836000.0
0 4 3.21412 59694.203785428064 2459694.707460709 4373353.5 6946184000000.0
0 4 3.215124 59694.203785428064 2459694.707460709 4633411.0 56525582000.0
0 4 3.216128 59694.203785428064 2459694.707460709 4481187.0 3486447000000.0
0 4 3.217132 59694.203785428064 2459694.707460709 4453914.5 52474356000.0
0 4 3.218136 59694.203785428064 2459694.707460709 4384296.0 6884464000000.0
0 4 3.21914 59694.203785428064 2459694.707460709 4294576.5 3455689200000.0
0 4 3.220144 59694.203785428064 2459694.707460709 4588911.5 6858045700000.0
0 4 3.221148 59694.203785428064 2459694.707460709 4529662.5 53500514000.0
0 4 3.222152 59694.203785428064 2459694.707460709 4446556.5 6811114000000.0
0 4 3.223156 59694.203785428064 2459694.707460709 4397247.0 3420134300000.0
0 4 3.22416 59694.203785428064 2459694.707460709 4403745.0 3412614000000.0
0 4 3.225164 59694.203785428064 2459694.707460709 4429478.5 50791100000.0
0 4 3.226168 59694.203785428064 2459694.707460709 4417852.5 3396618000000.0
0 4 3.227172 59694.203785428064 2459694.707460709 4481796.0 6727432000000.0
0 4 3.228176 59694.203785428064 2459694.707460709 4413126.0 3379484400000.0
0 4 3.22918 59694.203785428064 2459694.707460709 4497188.0 52517420000.0
0 4 3.230184 59694.203785428064 2459694.707460709 4092717.5 43868205000.0
0 4 3.231188 59694.203785428064 2459694.707460709 4426229.0 6668769300000.0
0 4 3.232192 59694.203785428064 2459694.707460709 4528733.0 3356058500000.0
0 4 3.233196 59694.203785428064 2459694.707460709 4493743.0 3350884800000.0
0 4 3.2342 59694.203785428064 2459694.707460709 4222699.0 46484180000.0
0 4 3.235204 59694.203785428064 2459694.707460709 4423420.0 6629268400000.0
0 4 3.236208 59694.203785428064 2459694.707460709 4524772.5 6622466300000.0
0 4 3.237212 59694.203785428064 2459694.707460709 4379652.0 48486564000.0
0 4 3.238216 59694.203785428064 2459694.707460709 4516634.5 3326512700000.0
0 4 3.23922 59694.203785428064 2459694.707460709 4457027.0 3321278500000.0
0 4 3.240224 59694.203785428064 2459694.707460709 4585053.5 54829572000.0
0 4 3.241228 59694.203785428064 2459694.707460709 4486542.0 51700770000.0
0 4 3.242232 59694.203785428064 2459694.707460709 4487523.0 6566458700000.0
0 4 3.243236 59694.203785428064 2459694.707460709 4537802.5 53574586000.0
0 4 3.24424 59694.203785428064 2459694.707460709 4129226.0 6536264400000.0
0 4 3.245244 59694.203785428064 2459694.707460709 4324866.5 6524751000000.0
0 4 3.246248 59694.203785428064 2459694.707460709 4110130.8 3274880000000.0
0 4 3.247252 59694.203785428064 2459694.707460709 4251535.0 9732645000000.0
0 4 3.248256 59694.203785428064 2459694.707460709 4093092.0 3266924800000.0
0 4 3.24926 59694.203785428064 2459694.707460709 4355945.0 47654466000.0
0 4 3.250264 59694.203785428064 2459694.707460709 4237378.5 3261085500000.0
0 4 3.251268 59694.203785428064 2459694.707460709 4237207.0 3255559800000.0
0 4 3.252272 59694.203785428064 2459694.707460709 4466459.5 3255603300000.0
0 4 3.253276 59694.203785428064 2459694.707460709 4508118.5 3251721500000.0
0 4 3.25428 59694.203785428064 2459694.707460709 4394497.5 3242905600000.0
0 4 3.255284 59694.203785428064 2459694.707460709 4557040.0 53623070000.0
0 4 3.256288 59694.203785428064 2459694.707460709 4542253.0 3235330000000.0
0 4 3.257292 59694.203785428064 2459694.707460709 4533328.5 6406287700000.0
0 4 3.258296 59694.203785428064 2459694.707460709 4518193.5 6394068600000.0
0 4 3.2593 59694.203785428064 2459694.707460709 4524743.0 52919750000.0
0 4 3.260304 59694.203785428064 2459694.707460709 4442275.0 6368682600000.0
0 4 3.261308 59694.203785428064 2459694.707460709 4472093.5 3204610800000.0
0 4 3.262312 59694.203785428064 2459694.707460709 4383401.0 49210130000.0
0 4 3.263316 59694.203785428064 2459694.707460709 4557883.5 3197482300000.0
0 4 3.26432 59694.203785428064 2459694.707460709 4465274.5 3188888700000.0
0 4 3.265324 59694.203785428064 2459694.707460709 4499001.0 6316585600000.0
0 4 3.266328 59694.203785428064 2459694.707460709 4471954.0 6305296700000.0
0 4 3.267332 59694.203785428064 2459694.707460709 4397408.0 51459813000.0
0 4 3.268336 59694.203785428064 2459694.707460709 4400479.5 3160885200000.0
0 4 3.26934 59694.203785428064 2459694.707460709 4368175.5 3151142600000.0
0 4 3.270344 59694.203785428064 2459694.707460709 4272729.0 47105753000.0
0 4 3.271348 59694.203785428064 2459694.707460709 4392272.5 49119200000.0
0 4 3.272352 59694.203785428064 2459694.707460709 4486219.5 51408937000.0
0 4 3.273356 59694.203785428064 2459694.707460709 4524288.0 52576690000.0
0 4 3.27436 59694.203785428064 2459694.707460709 4412369.5 6211460700000.0
0 4 3.275364 59694.203785428064 2459694.707460709 4227443.5 3123049700000.0
0 4 3.276368 59694.203785428064 2459694.707460709 4440265.5 50783590000.0
0 4 3.277372 59694.203785428064 2459694.707460709 4360543.0 3115041400000.0
0 4 3.278376 59694.203785428064 2459694.707460709 4407292.0 6174375700000.0
0 4 3.27938 59694.203785428064 2459694.707460709 4467503.0 6167780700000.0
0 4 3.280384 59694.203785428064 2459694.707460709 4329178.5 3101571400000.0
0 4 3.281388 59694.203785428064 2459694.707460709 4224862.0 6142294500000.0
0 4 3.282392 59694.203785428064 2459694.707460709 4315878.0 47035340000.0
0 4 3.283396 59694.203785428064 2459694.707460709 4441709.5 50693140000.0
0 4 3.2844 59694.203785428064 2459694.707460709 4476971.5 3084879100000.0
0 4 3.285404 59694.203785428064 2459694.707460709 4342616.5 9135576000000.0
0 4 3.286408 59694.203785428064 2459694.707460709 4264066.0 46985155000.0
0 4 3.287412 59694.203785428064 2459694.707460709 4506457.0 3071035600000.0
0 4 3.288416 59694.203785428064 2459694.707460709 4314826.0 3063579000000.0
0 4 3.28942 59694.203785428064 2459694.707460709 4322385.0 48925920000.0
0 4 3.290424 59694.203785428064 2459694.707460709 4450757.0 3049676000000.0
0 4 3.291428 59694.203785428064 2459694.707460709 4491999.0 51672953000.0
0 4 3.292432 59694.203785428064 2459694.707460709 4423851.0 3039587200000.0
0 4 3.293436 59694.203785428064 2459694.707460709 4297874.0 3032805000000.0
0 4 3.29444 59694.203785428064 2459694.707460709 4337696.0 6008256600000.0
0 4 3.295444 59694.203785428064 2459694.707460709 3979359.2 5989280500000.0
0 4 3.296448 59694.203785428064 2459694.707460709 4035900.2 5981154600000.0
0 4 3.297452 59694.203785428064 2459694.707460709 4439809.5 3016004500000.0
0 4 3.298456 59694.203785428064 2459694.707460709 4428188.0 3011613800000.0
0 4 3.29946 59694.203785428064 2459694.707460709 4469169.0 5964673600000.0
0 4 3.300464 59694.203785428064 2459694.707460709 4386813.0 14814715000000.0
0 4 3.301468 59694.203785428064 2459694.707460709 4447572.0 3000655000000.0
0 4 3.302472 59694.203785428064 2459694.707460709 4283134.5 47483703000.0
0 4 3.303476 59694.203785428064 2459694.707460709 4475260.0 51485090000.0
0 4 3.30448 59694.203785428064 2459694.707460709 4358048.5 48789565000.0
0 4 3.305484 59694.203785428064 2459694.707460709 4400778.5 8864587000000.0
0 4 3.306488 59694.203785428064 2459694.707460709 4459901.0 5921725500000.0
0 4 3.307492 59694.203785428064 2459694.707460709 4357628.5 2981812500000.0
0 4 3.308496 59694.203785428064 2459694.707460709 4265704.5 2975946000000.0
0 4 3.3095 59694.203785428064 2459694.707460709 4196968.0 2970356800000.0
0 4 3.310504 59694.203785428064 2459694.707460709 4220376.5 45599820000.0
0 4 3.311508 59694.203785428064 2459694.707460709 4344896.5 5885258000000.0
0 4 3.312512 59694.203785428064 2459694.707460709 4366696.0 5876000000000.0
0 4 3.313516 59694.203785428064 2459694.707460709 4190663.2 8779401000000.0
0 4 3.31452 59694.203785428064 2459694.707460709 4242038.0 8773446000000.0
0 4 3.315524 59694.203785428064 2459694.707460709 4452351.0 2957444600000.0
0 4 3.316528 59694.203785428064 2459694.707460709 4347759.0 5858279000000.0
0 4 3.317532 59694.203785428064 2459694.707460709 4363839.5 48742670000.0
0 4 3.318536 59694.203785428064 2459694.707460709 4155282.8 2943826300000.0
0 4 3.31954 59694.203785428064 2459694.707460709 4337287.5 2946951500000.0
0 4 3.320544 59694.203785428064 2459694.707460709 4386689.5 50157072000.0
0 4 3.321548 59694.203785428064 2459694.707460709 4120726.2 2937673200000.0
0 4 3.322552 59694.203785428064 2459694.707460709 4433258.0 2942162400000.0
0 4 3.323556 59694.203785428064 2459694.707460709 4330090.5 48308417000.0
0 4 3.32456 59694.203785428064 2459694.707460709 4265540.5 11601810000000.0
0 4 3.325564 59694.203785428064 2459694.707460709 4122946.5 2935050200000.0
0 4 3.326568 59694.203785428064 2459694.707460709 4311785.0 5818779000000.0
0 4 3.327572 59694.203785428064 2459694.707460709 4411311.0 5816138000000.0
0 4 3.328576 59694.203785428064 2459694.707460709 4233403.0 8690559600000.0
0 4 3.32958 59694.203785428064 2459694.707460709 4328416.0 5807919300000.0
0 4 3.330584 59694.203785428064 2459694.707460709 4203986.0 2927730000000.0
0 4 3.331588 59694.203785428064 2459694.707460709 4349605.5 49872638000.0
0 4 3.332592 59694.203785428064 2459694.707460709 4326542.0 48200925000.0
0 4 3.333596 59694.203785428064 2459694.707460709 4420917.0 5827511500000.0
0 4 3.3346 59694.203785428064 2459694.707460709 4308537.5 8714924000000.0
0 4 3.335604 59694.203785428064 2459694.707460709 4256045.0 46624883000.0
0 4 3.336608 59694.203785428064 2459694.707460709 4350439.0 48237230000.0
