x,order_1,order_2
954,45.74629293349889,94.98683244242885
955,45.71575418768809,95.0566577585158
956,45.68523690699965,95.12654458254241
957,45.65474119193162,95.19649301851712
958,45.62426714333212,95.26650317174597
959,45.593814862399334,95.33657514883241
960,45.56338445068153,95.40670905767779
961,45.53297601007704,95.47690500748062
962,45.50258964283425,95.54716310873728
963,45.47222545155162,95.61748347324163
964,45.441883539177695,95.68786621408499
965,45.41156400901107,95.75831144565635
966,45.3812669647004,95.82881928364222
967,45.35099251024445,95.89938984502676
968,45.320740749992,95.97002324809152
969,45.29051178864193,96.04071961241581
970,45.26030573124319,96.1114790588764
971,45.230122683194786,96.18230170964762
972,45.1999627502458,96.2531876882013
973,45.16982603849538,96.32413711930705
974,45.13971265439273,96.39515012903182
975,45.10962270473715,96.46622684474023
976,45.079556296677985,96.53736739509448
977,45.04951353771465,96.6085719100543
978,45.01949453569665,96.67984052087692
979,44.98949939882354,96.75117336011724
980,44.95952823564493,96.82257056162766
981,44.92958115506053,96.89403226055819
982,44.89965826632011,96.9655585933564
983,44.86975967902348,97.03714969776738
984,44.839885503120556,97.1088057128338
985,44.8100358489113,97.18052677889587
986,44.78021082704575,97.25231303759149
987,44.750410548524016,97.32416463185595
988,44.72063512469626,97.39608170592217
989,44.690884667262736,97.46806440532075
990,44.661159288273744,97.54011287687966
991,44.63145910012968,97.61222726872455
992,44.60178421558097,97.68440773027856
993,44.572134747728136,97.75665441226258
994,44.54251081002177,97.82896746669478
995,44.512912516262524,97.90134704689112
996,44.48333998060111,97.97379330746503
997,44.45379331753832,98.04630640432751
998,44.424272641925015,98.11888649468717
999,44.394778068962125,98.19153373705007
1000,44.36530971420063,98.26424829121997
1001,44.33586769354161,98.33703031829812
1002,44.30645212323618,98.40987998068336
1003,44.27706311988555,98.4827974420721
1004,44.24770080044099,98.55578286745825
1005,44.21836528220383,98.62883642313331
1006,44.189056682825466,98.70195827668647
1007,44.1597751203074,98.77514859700429
1008,44.13052071300115,98.84840755427098
1009,44.10129357960832,98.92173531996838
1010,44.07209383918061,98.99513206687577
1011,44.04292161111975,99.06859796907011
1012,44.01377701517757,99.14213320192579
1013,43.98466017145594,99.21573794211493
1014,43.95557120040682,99.28941236760704
1015,43.92651022283223,99.36315665766938
1016,43.89747735988426,99.4369709928666
1017,43.86847273306506,99.51085555506101
1018,43.83949646422686,99.58481052741242
1019,43.81054867557196,99.65883609437834
1020,43.78162948965271,99.73293244171367
1021,43.75273902937155,99.80709975647096
1022,43.72387741798097,99.88133822700038
1023,43.69504477908355,99.95564804294952
1024,43.66624123663192,100.0300293952637
1025,43.63746691492879,100.10448247618564
1026,43.60872193862693,100.17900747925574
1027,43.580006432729164,100.25360459931193
1028,43.551320522588426,100.3282740324897
1029,43.522664333907684,100.4030159762221
1030,43.49403799273999,100.47783062923976
1031,43.46544162548844,100.55271819157086
1032,43.436875358906235,100.62767886454112
1033,43.40833932009663,100.70271285077388
1034,43.37983363651294,100.77782035419003
1035,43.35135843595854,100.85300158000797
1036,43.32291384658691,100.92825673474374
1037,43.29449999690156,101.00358602621088
1038,43.26611701575609,101.0789896635205
1039,43.237765032354154,101.15446785708137
1040,43.20944417624949,101.23002081859968
1041,43.1811545773459,101.3056487610793
1042,43.152896365897234,101.38135189882158
1043,43.12466967250745,101.4571304474255
1044,43.09647462813055,101.53298462378754
1045,43.06831136407058,101.60891464610178
1046,43.04018001198172,101.68492073385993
1047,43.012080703868136,101.76100310785107
1048,42.98401357208413,101.83716199016214
1049,42.955978749334065,101.91339760417733
1050,42.92797636867233,101.98971017457862
1051,42.90000656350341,102.0660999273454
1052,42.87206946758186,102.14256708975476
1053,42.844165215012296,102.2191118903813
1054,42.81629394024942,102.29573455909707
1055,42.788455778097976,102.37243532707193
1056,42.760650863712804,102.44921442677312
1057,42.73287933259877,102.5260720919654
1058,42.70514132061086,102.60300855771123
1059,42.677436963954094,102.68002406037066
1060,42.64976639918357,102.7571188376011
1061,42.62212976320446,102.83429312835773
1062,42.59452719327199,102.91154717289324
1063,42.566958826991474,102.9888812127578
1064,42.53942480231829,103.0662954907992
1065,42.51192525755785,103.14379025116283
1066,42.48446033136569,103.22136573929163
1067,42.45703016274738,103.29902220192601
1068,42.42963489105856,103.3767598871041
1069,42.402274656004955,103.45457904416152
1070,42.37494959764234,103.53247992373136
1071,42.347659856376566,103.61046277774442
1072,42.32040557296355,103.688527859429
1073,42.2931868885093,103.76667542331097
1074,42.26600394446984,103.84490572521369
1075,42.2388568826513,103.92321902225835
1076,42.211745845209904,104.00161557286332
1077,42.18467097465188,104.0800956367448
1078,42.15763241383358,104.15865947491645
1079,42.13063030596138,104.23730734968959
1080,42.10366479459177,104.31603952467295
1081,42.07673602363127,104.39485626477298
1082,42.049844137336486,104.47375783619357
1083,42.022989280314086,104.55274450643633
1084,41.996171597520814,104.63181654430015
1085,41.96939123426349,104.71097421988183
1086,41.94264833619898,104.79021780457555
1087,41.91594304933422,104.86954757107297
1088,41.88927552002624,104.94896379336355
1089,41.8626458949821,105.0284667467341
1090,41.83605432125899,105.1080567077691
1091,41.8095009462641,105.18773395435052
1092,41.782985917754715,105.26749876565808
1093,41.7565093838382,105.34735142216877
1094,41.73007149297199,105.42729220565741
1095,41.703672393963544,105.50732139919624
1096,41.67731223597046,105.58743928715512
1097,41.65099116850035,105.66764615520135
1098,41.6247093414109,105.74794229030006
1099,41.5984669049099,105.82832798071371
1100,41.57226400955518,105.90880351600232
1101,41.54610080625463,105.9893691870237
1102,41.51997744626622,106.07002528593296
1103,41.493894081198015,106.15077210618293
1104,41.467850863008096,106.23160994252392
1105,41.44184794400464,106.31253909100393
1106,41.41588547684592,106.39355984896834
1107,41.38996361454022,106.47467251506026
1108,41.36408251044595,106.5558773892203
1109,41.33824231827153,106.63717477268662
1110,41.31244319207549,106.71856496799492
1111,41.28668528626642,106.80004827897854
1112,41.260968755602974,106.8816250107683
1113,41.23529375519389,106.96329546979268
1114,41.20966044049793,107.04505996377767
1115,41.184068967323974,107.1269188017468
1116,41.15851949183095,107.20887229402119
1117,41.13301217052785,107.2909207522195
1118,41.107547160273754,107.37306448925801
1119,41.08212461827778,107.45530381935052
1120,41.05674470209913,107.53763905800841
1121,41.03140756964709,107.62007052204063
1122,41.00611337918098,107.70259852955368
1123,40.98086228931022,107.78522339995163
1124,40.95565445899429,107.86794545393606
1125,40.930490047542726,107.95076501350621
1126,40.90536921461514,108.03368240195883
1127,40.88029212022123,108.11669794388827
1128,40.85525892472072,108.1998119651864
